symbol,Sector,price_change_pct,pct_period_search_vol
AAL,Industrials,0.06281003188465148,0.8109702567708472
AAP,Consumer Discretionary,0.03785056294434228,0.521079497332612
AAPL,Information Technology,0.04103381778640822,0.891556752618886
ABBV,Health Care,0.030770762377521566,0.8473470150322124
ABC,Health Care,0.035947680956030126,0.22206684151892334
ABMD,Health Care,0.04740282508143753,2.4691348243221634
ABT,Health Care,0.027552480242045502,0.8239576936653685
ACN,Information Technology,0.02717088612309838,0.6953270881420676
ADBE,Information Technology,0.03956463825268476,0.9256183882818259
ADI,Information Technology,0.03435440176645014,0.6095752305930897
ADM,Consumer Staples,0.030905556377075226,0.5028621770944179
ADP,Information Technology,0.029203862974607538,0.3993385356774519
ADSK,Information Technology,0.04245976417724464,1.1720531429588346
AEE,Utilities,0.024126557117966053,0.8125783854945284
AEP,Utilities,0.027505568097950638,0.7620606907658573
AES,Utilities,0.04437402286061873,0.5174759910122855
AFL,Financials,0.03018377154629699,0.7822576954078466
AIG,Financials,0.038676161381112635,0.17612477663309062
AIZ,Financials,0.03135438716226487,1.7034568542549984
AJG,Financials,0.024920306559702655,1.2257504840393525
AKAM,Information Technology,0.03255816711347819,2.4122489265506255
ALB,Materials,0.05962076814237633,0.6454336727030286
ALGN,Health Care,0.07399625771900512,1.8567560400057312
ALK,Industrials,0.045059747628026545,0.6998303827563325
ALL,Financials,0.02720882646753798,0.11983831801083557
ALLE,Industrials,0.03266122494319736,0.3052655361781144
AMAT,Information Technology,0.055280697876870045,1.0430291384242418
AMCR,Materials,0.030557747902227702,2.0240626077495714
AMD,Information Technology,0.06002241258027609,0.6106819820592421
AME,Industrials,0.028547253534240206,0.4513068833355528
AMGN,Health Care,0.03224679628954511,1.0180737413728662
AMP,Financials,0.030803239833191144,0.360363471720238
AMT,Real Estate,0.029116258349140577,0.3887819803604176
AMZN,Consumer Discretionary,0.03724769567678027,0.786843399097158
ANET,Information Technology,0.05409745767623794,1.2739616492164887
ANSS,Information Technology,0.045601533076264654,2.745336783112621
ANTM,Health Care,0.04242564410395929,1.6006568473748906
AON,Financials,0.03426651876395259,0.31380398211898863
AOS,Industrials,0.03299239937079798,0.5010015606333095
APA,Energy,0.0785971633071831,0.312969509997043
APD,Materials,0.037261198061197126,0.12957162534971697
APH,Information Technology,0.02684403887636467,1.6558580788099246
APTV,Consumer Discretionary,0.04118262317820516,2.12508497754689
ARE,Real Estate,0.028560027443500634,0.27367245675772756
ATO,Utilities,0.031020600209990222,0.6609989055513303
ATVI,Communication Services,0.03364260064549861,1.9567292855943985
AVB,Real Estate,0.035275054673110685,0.6744642663940036
AVGO,Information Technology,0.028740921305545973,1.0334334849695597
AVY,Materials,0.03489274161320929,2.791621683845506
AWK,Utilities,0.030029014575426973,1.6101425064010377
AXP,Financials,0.03618112198613994,1.5503072304983965
AZO,Consumer Discretionary,0.036060159264625684,1.9917705307870026
BAC,Financials,0.03399669863990547,0.22474691630987934
BAX,Health Care,0.026781906677822966,1.3228212840890605
BBY,Consumer Discretionary,0.04736821546072688,0.8199156064199908
BDX,Health Care,0.02962715486445084,1.8105272714030098
BEN,Financials,0.048871400290184885,0.2648690120983242
BIIB,Health Care,0.0735242846354084,4.0656194710232905
BIO,Health Care,0.04145928051620803,0.26320502022393527
BK,Financials,0.0372602057701763,0.7008191391837951
BKNG,Consumer Discretionary,0.04142666054423229,0.3189608425305244
BKR,Energy,0.05934122905150356,0.45572033928684746
BLK,Financials,0.03156197904570679,0.6372336932526798
BLL,Materials,0.02939760064910882,1.7263916572442248
BMY,Health Care,0.030488832752722846,1.2313026957804079
BR,Information Technology,0.024506205458517744,0.33544671142747357
BRO,Financials,0.026198463945312358,0.5271908011568676
BSX,Health Care,0.0373913931581451,1.266909379756717
BWA,Consumer Discretionary,0.04552227393290473,1.264428621527787
BXP,Real Estate,0.04039538351443749,2.1442282324266917
C,Financials,0.04328378153149264,0.9816347541413288
CAG,Consumer Staples,0.026140719321966384,0.9270426507919274
CAH,Health Care,0.04160635257168277,1.0004455056994583
CARR,Industrials,0.03548100654298821,0.5078840705550884
CAT,Industrials,0.029670413150746894,0.21069487703380432
CB,Financials,0.03456695068168793,0.23447744930652384
CBOE,Financials,0.031030016140748615,0.5681875644512472
CBRE,Real Estate,0.03444598633458775,0.85621006306794
CCI,Real Estate,0.030534385675951403,0.4454495868868819
CCL,Consumer Discretionary,0.07116745653681421,0.423024932046521
CDAY,Information Technology,0.05279564250887854,1.7382369302903702
CDNS,Information Technology,0.04355154232067622,0.9437002808370549
CDW,Information Technology,0.03566664126924888,0.967641997552373
CERN,Health Care,0.020863526059195156,1.2560395374662856
CF,Materials,0.04848976972644752,0.31971850873771224
CFG,Financials,0.04111600699913659,1.2733446656494103
CHD,Consumer Staples,0.025542172716049402,1.0435129476375289
CHRW,Industrials,0.035069852453522454,2.0812925632518016
CHTR,Communication Services,0.026823869774480452,1.1937220414197047
CI,Health Care,0.044705104571485854,0.25743968507870246
CINF,Financials,0.039012418051110186,2.031427019384094
CL,Consumer Staples,0.018575028530333066,0.43223885952834695
CLX,Consumer Staples,0.024177893293020565,1.7377443943215676
CMA,Financials,0.04301729624074321,0.30787006148626955
CMCSA,Communication Services,0.026096779987215258,1.607951535112616
CME,Financials,0.03352569927227702,0.3076410068504649
CMG,Consumer Discretionary,0.040620448195615756,0.6384251709729108
CMI,Industrials,0.02771040077533705,0.8319591601865206
CMS,Utilities,0.02595566220648304,0.2549482120800249
CNC,Health Care,0.05119384640173949,0.21447739214322883
CNP,Utilities,0.0337777521153694,0.3623537541131948
COF,Financials,0.04299419907174238,0.7717007999805587
COP,Energy,0.0542353011451806,0.21729980608354674
COST,Consumer Staples,0.028870566897879212,0.13931798694551337
CPB,Consumer Staples,0.026866883709401317,0.9948704843286048
CPRT,Industrials,0.03721614756541994,1.9168932182853815
CRL,Health Care,0.0393790922905223,1.4021855717693383
CSX,Industrials,0.025033431341513982,0.7896958037958263
CTAS,Industrials,0.03237669930204346,1.3498649561075522
CTLT,Health Care,0.052140141288379425,3.833865100598073
CTRA,Energy,0.04971918663093008,3.853993480753326
CTSH,Information Technology,0.03189270257693679,1.0697320437503268
CTVA,Materials,0.040722450332209614,2.15795756486491
CTXS,Information Technology,0.03710635761853758,1.6104986751543844
CVS,Health Care,0.044845792823302165,0.4058747080493454
CVX,Energy,0.04035208164609944,0.9235872929265643
CZR,Consumer Discretionary,0.08023792973254568,1.364070279609453
D,Utilities,0.027870074444674754,0.1245434132473872
DAL,Industrials,0.0458050148204883,0.24873765947211646
DD,Materials,0.036654188887487074,0.45014937635900854
DE,Industrials,0.032814488970291725,0.12883156202971915
DFS,Financials,0.04464826843618917,0.67670925333391
DG,Consumer Discretionary,0.031064682958066817,0.35922706634427665
DHI,Consumer Discretionary,0.04148748712070523,0.7531533996803759
DHR,Health Care,0.03207776599595231,0.9430352077274959
DISCA,Communication Services,0.0912771245749115,3.073344838117571
DISCK,Communication Services,0.09160286935582132,4.434344768889818
DISH,Communication Services,0.05440812885096137,0.4426457353059523
DLR,Real Estate,0.03340514129183404,0.7835853011354202
DLTR,Consumer Discretionary,0.0408783894659629,1.7594141682897642
DOV,Industrials,0.02672804070814078,1.4604830808836755
DOW,Materials,0.037242992793571766,0.4403198339398075
DPZ,Consumer Discretionary,0.03707699516631258,1.953491484032289
DRE,Real Estate,0.02988059894524788,0.9195901639911284
DRI,Consumer Discretionary,0.04509450443637748,0.6040889760473621
DTE,Utilities,0.02659460558784133,0.5945074357766705
DUK,Utilities,0.026977087261889285,1.1039435450186141
DVA,Health Care,0.03566683278759781,0.8658857368848413
DXC,Information Technology,0.056889835018885504,0.7868492320290461
DXCM,Health Care,0.0547844824757754,0.9968242982923161
EA,Communication Services,0.03095846646919616,0.2997959127370409
EBAY,Consumer Discretionary,0.05177539184479315,0.1800081118721395
ECL,Materials,0.030925335607234743,1.0811090447786738
ED,Utilities,0.026497911674366586,0.3265425662101591
EFX,Industrials,0.048993329973004165,1.2637623370352105
EIX,Utilities,0.029778582788589074,2.4529348039332084
EL,Consumer Staples,0.03449708253768391,0.1307544690411025
EMN,Materials,0.03398093550801518,1.264530142094757
EMR,Industrials,0.030293701986355257,1.0416103282458027
ENPH,Information Technology,0.10430464400028484,0.8468322190266848
EOG,Energy,0.06430235540593507,1.133133311642155
EQR,Real Estate,0.03991393335898746,1.7344941792936648
ES,Utilities,0.028954493902986603,0.20312124408488952
ESS,Real Estate,0.03676053164026198,0.39575291993177797
ETN,Industrials,0.025920911336402896,0.7437730568828677
ETR,Utilities,0.030277404771848166,0.7736468530951071
ETSY,Consumer Discretionary,0.0833961420034136,0.5608187969778059
EVRG,Utilities,0.03435509955548122,2.2918442687796925
EW,Health Care,0.03767625619906303,0.6202971127493485
EXC,Utilities,0.03195065864237545,1.2213714374180582
EXPD,Industrials,0.02614881228672668,1.831032209979528
EXPE,Consumer Discretionary,0.04828944922414992,1.250678748623334
EXR,Real Estate,0.030476890152636948,1.7429201745568494
F,Consumer Discretionary,0.05082657909609608,0.16721358366074512
FANG,Energy,0.08397988063552374,0.6541816290781667
FAST,Industrials,0.028932530292771874,0.15109541966727208
FB,Communication Services,0.04181337794119508,0.21736624429003829
FBHS,Industrials,0.03486696945427472,2.8887122741899036
FCX,Materials,0.06534699598679887,1.1934240382794745
FDX,Industrials,0.0379045461647148,1.5233039122718064
FE,Utilities,0.055957975727638755,0.2328860886508117
FFIV,Information Technology,0.04096147903664093,2.0989499361026933
FIS,Information Technology,0.031084062280353417,0.4884378950936387
FISV,Information Technology,0.033647779559605885,1.2971575820612042
FITB,Financials,0.04066863573819826,1.5847533386072636
FLT,Information Technology,0.035578127831829884,1.3625951304961612
FMC,Materials,0.029310110106691937,0.8561530777593176
FOX,Communication Services,0.04405358443886699,0.46984159400392245
FOXA,Communication Services,0.046205956276827144,3.082660236304359
FRC,Financials,0.035224666767500405,0.7852139779774248
FRT,Real Estate,0.05068159712920338,1.4543310503312101
FTNT,Information Technology,0.05040294840870165,1.1182609856719246
FTV,Industrials,0.03152079383249549,1.6152613941177412
GD,Industrials,0.02761722315910358,0.5312023819028501
GE,Industrials,0.047994021567795746,0.21865877538981918
GIS,Consumer Staples,0.024241859705762946,1.0556399812207191
GL,Financials,0.02980913145271937,0.4340232102978298
GLW,Information Technology,0.0347291053746454,2.359419900539465
GM,Consumer Discretionary,0.04684156138165664,0.23178259693272468
GNRC,Industrials,0.0627123147234123,1.7584364915349675
GOOG,Communication Services,0.03354208842693535,0.47245388648938114
GOOGL,Communication Services,0.03301245041953298,0.5839968326488313
GPC,Consumer Discretionary,0.032553236466453965,1.2074655898481483
GPN,Information Technology,0.03863668545778002,0.9089749419059523
GPS,Consumer Discretionary,0.06481277111923589,0.3326455541527523
GRMN,Consumer Discretionary,0.031883321272355006,1.3958253324057321
GS,Financials,0.03577199346277421,0.32431685394945253
HAL,Energy,0.062132237219720846,0.6843764022003568
HAS,Consumer Discretionary,0.030424713063803257,0.2162143846804345
HBAN,Financials,0.04595302498839629,1.4245842409378615
HBI,Consumer Discretionary,0.05841828570720413,1.3886099427059957
HCA,Health Care,0.04185701261309571,0.5811402638290676
HD,Consumer Discretionary,0.032015822068560705,0.18419285761487952
HES,Energy,0.05743162593009448,0.8138958104226887
HII,Industrials,0.03387030284555643,1.7181860131273845
HLT,Consumer Discretionary,0.03903241513727652,1.7254682505067667
HOLX,Health Care,0.04603456752829651,1.7111996788939574
HON,Industrials,0.028642159285593084,0.7066849691453808
HPE,Information Technology,0.040519106470960825,0.57285588643309
HPQ,Information Technology,0.03856101333968748,0.9646776804243857
HRL,Consumer Staples,0.02260714976472533,2.602856005017509
HSIC,Health Care,0.044439028016230425,3.4666739720164395
HST,Real Estate,0.04392583485412465,0.9016754597562996
HUM,Health Care,0.03516309091827757,0.7186221900063303
HWM,Industrials,0.04343874272447172,2.4062568151910413
IBM,Information Technology,0.03337623523380873,0.4016316735754392
ICE,Financials,0.024987182404350695,0.29008931855541087
IDXX,Health Care,0.03909798168847646,2.359618628042553
IEX,Industrials,0.029263823620601218,0.34118053515600233
IFF,Materials,0.03066307629059046,0.9219808440698077
ILMN,Health Care,0.057944078019097914,1.1655148771989265
INCY,Health Care,0.03473864807033972,3.135004824823235
INFO,Industrials,0.025140260212805122,0.16898934050102726
INTC,Information Technology,0.04682316556798803,0.8119349617424649
INTU,Information Technology,0.03785006135732919,3.31349263633539
IP,Materials,0.035290643450447495,0.2283542656696837
IPG,Communication Services,0.037192796914525234,1.4799642214319717
IPGP,Information Technology,0.048660208913633284,2.8077217918219586
IQV,Health Care,0.03380061489191782,4.9241173351800445
IR,Industrials,0.036457072563628526,0.6257360483190597
IRM,Real Estate,0.04314862715135455,0.7400279307819462
IT,Information Technology,0.047453427026366304,0.16457785401175307
ITW,Industrials,0.02525467912578508,1.56761409894323
IVZ,Financials,0.04284239957496923,1.0487231617487702
J,Industrials,0.034773147608207336,0.1735311774362841
JBHT,Industrials,0.03561920238703351,9.70971058282924
JCI,Industrials,0.030491974767646927,1.3949822958832605
JKHY,Information Technology,0.03649757917689683,2.7428987293514733
JNJ,Health Care,0.021371525716537765,0.9921674909078838
JNPR,Information Technology,0.037788022902752794,1.2124409541679244
JPM,Financials,0.028738214399872623,0.5191031225742646
K,Consumer Staples,0.02430694171426886,0.211034247723112
KEY,Financials,0.03788487260481574,0.17264960402023424
KEYS,Information Technology,0.034639758345621566,0.3323086942455997
KHC,Consumer Staples,0.03065695134437895,1.2147946633364863
KIM,Real Estate,0.05147790803089718,0.19221316818898637
KLAC,Information Technology,0.050425307472617927,1.165245777252528
KMB,Consumer Staples,0.025672407425859436,1.0899510963630306
KMI,Energy,0.045315749003921345,0.6334092981980236
KMX,Consumer Discretionary,0.04279835900762151,2.246514946850922
KO,Consumer Staples,0.023201850434338357,0.2551802486967628
KR,Consumer Staples,0.027996395487955926,0.2758334415969332
KSU,Industrials,0.04116654927460089,0.898939717818335
L,Financials,0.030386882498686086,0.1256777663133935
LDOS,Industrials,0.03430285492900149,1.7306621958443178
LEG,Consumer Discretionary,0.04267828403512076,0.42302892376226736
LEN,Consumer Discretionary,0.0466942254587875,0.5558742245376347
LH,Health Care,0.028009336674696576,0.6036264413519935
LHX,Industrials,0.030208555114541402,1.262709785861484
LIN,Materials,0.031343920677492955,0.5332111280276135
LKQ,Consumer Discretionary,0.038589136922412136,1.3091763208540725
LLY,Health Care,0.04036950960522723,1.0669851175991396
LMT,Industrials,0.026731203345621946,0.7180394726317728
LNC,Financials,0.052923501895952824,1.6345009548030676
LNT,Utilities,0.025764426677451567,0.5720616329749609
LOW,Consumer Discretionary,0.0365712426718385,0.14113259831481645
LRCX,Information Technology,0.05575301775591618,1.9519753066249235
LUMN,Communication Services,0.04700821681179669,2.005292390202318
LVS,Consumer Discretionary,0.04618898385037531,1.1447386564770734
LW,Consumer Staples,0.04054364656737662,0.9040078718595804
LYB,Materials,0.04425842216140978,1.6960059944603538
LYV,Communication Services,0.05204089211515464,1.862046194095509
MA,Information Technology,0.04113652428913354,0.17886082183820506
MAA,Real Estate,0.030082498138004413,0.6471709278565807
MAR,Consumer Discretionary,0.04277159484851307,0.21643169175969776
MAS,Industrials,0.03335878699659901,0.14695050491653008
MCD,Consumer Discretionary,0.02183329621442736,3.564134194583234
MCHP,Information Technology,0.04566702759629936,0.901117889117854
MCK,Health Care,0.04010272650629834,1.8729582775750682
MCO,Financials,0.031847387206958365,0.7266246245365428
MDLZ,Consumer Staples,0.018795425256306356,1.7918510837319608
MET,Financials,0.03454188116097035,0.19720671754941219
MGM,Consumer Discretionary,0.058259933584800604,0.8320204127680588
MHK,Consumer Discretionary,0.06231339427759291,2.898567605966223
MKC,Consumer Staples,0.02247469825819579,1.8801670767054484
MKTX,Financials,0.04452770279310995,2.151713327466728
MLM,Materials,0.043677599694404386,0.8134066302595323
MMC,Financials,0.024257006060129135,0.7698050297037425
MMM,Industrials,0.026120701467111828,0.5092891170581274
MNST,Consumer Staples,0.027733632459866854,2.9139014960430476
MO,Consumer Staples,0.03521323293825013,0.1694260181621179
MPC,Energy,0.04705017915733165,0.5846173731845695
MPWR,Information Technology,0.05316784271912544,4.030401841559133
MRK,Health Care,0.027590381330086775,0.916297935252647
MRNA,Health Care,0.11552170417349963,1.101117236873965
MS,Financials,0.037956189847285465,0.18969457338422685
MSCI,Financials,0.044017778381399496,0.4891620992613862
MSFT,Information Technology,0.0307371560021534,0.8556310424221991
MSI,Information Technology,0.028200705443453784,0.5242331490402099
MTB,Financials,0.03929888220576489,0.5761529203052735
MTCH,Communication Services,0.05238103848923451,1.7705107207704835
MTD,Health Care,0.037299894772429204,0.8251976308337281
MU,Information Technology,0.044573730197819746,0.2741188002457149
NCLH,Consumer Discretionary,0.06895038510979819,0.7442763493685467
NDAQ,Financials,0.028672430256156758,1.5290385687320187
NEE,Utilities,0.031586509111372375,0.5184834697699435
NEM,Materials,0.03588265943816185,0.43590762419785406
NFLX,Communication Services,0.047597648341974566,2.0630835409884876
NI,Utilities,0.027942544052621483,0.22181866279069343
NKE,Consumer Discretionary,0.04246322433924447,3.798858406801499
NLOK,Information Technology,0.04850159534526426,1.260394165012702
NOC,Industrials,0.02870213463597619,0.40424569243558955
NRG,Utilities,0.041021396952664206,0.951884852444721
NSC,Industrials,0.026292769600473966,0.401188405509949
NTAP,Information Technology,0.04282161783605694,2.485258462169836
NTRS,Financials,0.032946771422268664,1.6807155458038638
NUE,Materials,0.05054595826234391,0.7622777486460034
NVDA,Information Technology,0.05198000330780877,0.79696282849162
NWL,Consumer Discretionary,0.03872964601303354,1.6746531164627205
NWS,Communication Services,0.04665354818783974,0.7412446876210892
NWSA,Communication Services,0.045849318582206165,3.6605625027213993
NXPI,Information Technology,0.04076717227817143,0.9179436766208026
ODFL,Industrials,0.03124059404781083,1.8217195806318685
OMC,Communication Services,0.0357373258073208,0.813059696350366
ORLY,Consumer Discretionary,0.029378632013392365,0.9364953981621968
OXY,Energy,0.08514982828532948,0.7220337276279389
PEAK,Real Estate,0.035699290193344585,0.2793966624089895
RE,Financials,0.0365353852916135,0.23556869202991934
SCHW,Financials,0.034658417263742344,1.810649241971826
SJM,Consumer Staples,0.024342001562508316,1.5909067809512918
STZ,Consumer Staples,0.03730169429726989,2.78907059973368
T,Communication Services,0.030373014394155785,0.13372232359523756
TAP,Consumer Staples,0.042803922666000326,0.38822858248687864
TECH,Health Care,0.047672717683721576,0.25133286933779375
XOM,Energy,0.04872970413884572,0.35176709378425675
XRAY,Health Care,0.03490617157070108,0.2046531697976282
